source,target,ligand.complex,ligand,receptor.complex,receptor,receptor.prop,ligand.prop,ligand.expr,receptor.expr,lr.mean,pvalue
NK_cell,Fibroblast,Hsp90b1,Hsp90b1,Lrp1,Lrp1,0.9372990353697749,0.46968562874251496,0.7593484155198726,1.8055490688644267,1.2824487421921495,0
NK_cell,Fibroblast,Tnf,Tnf,Traf2,Traf2,0.20042872454448016,0.29977544910179643,0.5490109853341774,0.10030818290590124,0.3246595841200393,0
NK_cell,Fibroblast,Hspa1a,Hspa1a,Grin2d,Grin2d,0.10771704180064309,0.6111526946107785,1.7868745193936442,0.045924468409143215,0.9163994939013937,0
NK_cell,Fibroblast,Hsp90b1,Hsp90b1,Erbb2,Erbb2,0.11039657020364416,0.46968562874251496,0.7593484155198726,0.0504012117606086,0.40487481364024064,0
NK_cell,Fibroblast,Hsp90aa1,Hsp90aa1,Erbb2,Erbb2,0.11039657020364416,0.9296407185628742,2.7600879350407457,0.0504012117606086,1.405244573400677,0
NK_cell,Fibroblast,Sorbs1,Sorbs1,Itga1,Itga1,0.32261521972132906,0.1717814371257485,0.25785344179893055,0.19957591893893814,0.22871468036893433,0
NK_cell,Fibroblast,Gnas,Gnas,Adcy9,Adcy9,0.12808145766345122,0.8401946107784432,1.798154220419745,0.0608718219880491,0.929513021203897,0
NK_cell,Fibroblast,Sorbs1,Sorbs1,Itgb5,Itgb5,0.702572347266881,0.1717814371257485,0.25785344179893055,0.6080335477807106,0.4329434947898206,0
NK_cell,Fibroblast,Tnf,Tnf,Tradd,Tradd,0.22186495176848875,0.29977544910179643,0.5490109853341774,0.10227305692839717,0.32564202113128726,0
NK_cell,Fibroblast,Ada,Ada,Dpp4,Dpp4,0.27491961414790994,0.14857784431137724,0.21027786673522939,0.15999759419133833,0.18513773046328386,0
NK_cell,Fibroblast,Hspa1a,Hspa1a,Tlr4,Tlr4,0.1870310825294748,0.6111526946107785,1.7868745193936442,0.09998554547493825,0.9434300324342912,0
NK_cell,Fibroblast,Ptpn6,Ptpn6,Egfr,Egfr,0.7990353697749196,0.1631736526946108,0.23477581330495126,0.93653869138715,0.5856572523460506,0
